Filename,Admiration,Amusement,Determination,Empathic Pain,Excitement,Joy
03877,0.0,0.0,0.0,0.0,0.5,0.0
03878,0.5,0.5,0.5,0.0,0.0,0.0
03879,0.0,0.1636363565921783,0.036363635212183,0.0272727273404598,0.0818181782960891,0.0909090936183929
03880,0.0,0.0,0.0,0.0,0.5,0.0
03881,0.0,0.25,0.0,0.0,0.25,0.25
03882,0.0,0.0091743115335702,0.0183486230671405,0.0091743115335702,0.0,0.0
03883,0.25,0.0,0.25,0.0,0.0,0.0
03884,0.0,0.25,0.0,0.0,0.0,0.25
03885,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408
03886,0.5,0.0,0.0,0.0,0.5,0.0
03887,0.5,0.0,0.0,0.0,0.5,0.0
03888,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408
03889,0.0,0.5,0.0,0.0,0.0,0.0
03890,0.0,0.5,0.0,0.0,1.0,0.0
03891,0.0,0.0,0.0,0.0,0.25,0.0
03892,0.0,0.0,0.0,0.0,0.0,0.2857142984867096
03893,1.0,0.0,0.0,0.0,0.0,0.5
03894,0.0,0.1428571492433548,0.0,0.0,0.0,0.0
03895,0.0,0.0,0.5,0.0,0.0,0.0
03896,0.3333333432674408,0.0,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408
03897,0.0,0.5,0.0,0.0,0.0,0.0
03898,0.0,0.5,0.0,0.0,0.5,1.0
03899,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
03900,0.5,0.0,0.0,0.0,0.5,0.0
03901,1.0,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0
03902,0.1009174287319183,0.0091743115335702,0.027522936463356,0.0,0.082568809390068,0.027522936463356
03903,0.0,0.0,0.0,0.0,0.5,0.5
03904,0.0,0.0,0.5,0.0,0.5,0.0
03905,0.5,0.0,0.0,0.0,0.0,0.5
03906,0.5,0.0,0.0,0.0,0.5,0.0
03907,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408
03908,0.0,0.5,0.0,0.0,0.0,0.0
03909,0.5,0.0,0.0,0.0,0.0,0.0
03910,0.0,0.0,0.5,0.0,0.0,0.0
03911,0.0,1.0,0.0,0.0,0.0,0.5
03912,0.5714285969734192,0.0,0.0,0.0,0.0,0.1428571492433548
03913,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
03914,0.5,0.0,0.0,0.0,0.0,0.0
03915,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
03916,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
03917,0.3333333432674408,0.1666666716337204,0.0,0.0,0.0,0.3333333432674408
03918,0.0,0.0,0.0,0.0,0.0,0.5
03919,0.5,0.0,0.0,0.0,0.5,0.5
03920,0.0,0.0,0.0,0.0,0.5,0.5
03921,0.0,0.6666666865348816,0.0,0.0,0.3333333432674408,0.0
03922,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
03923,1.0,0.5,0.0,0.0,0.0,0.0
03924,0.5,0.0,0.0,0.5,0.0,0.0
03925,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
03926,0.5,0.0,0.0,0.0,0.0,0.0
03927,0.0,0.0,0.2,0.0,0.0,0.0
03928,0.045045044273138,0.0180180184543132,0.0630630627274513,0.0,0.0,0.0270270276814699
03929,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408
03930,0.0,1.0,0.0,0.0,0.5,0.0
03931,0.0,0.0,1.0,0.0,0.0,0.0
03932,0.0,0.0,0.5,0.0,0.0,0.0
03933,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408
03934,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
03935,0.0,0.0,0.125,0.0,0.0,0.125
03936,0.0,0.0,0.0,0.5,0.0,0.0
03937,0.0,0.5,0.0,0.0,0.5,0.0
03938,0.1666666716337204,0.3333333432674408,0.0,0.0,0.1666666716337204,0.0
03939,0.0,0.0,0.0,0.0,0.5,0.5
03940,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
03941,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
03942,0.5,0.0,0.0,0.0,0.0,0.0
03943,0.5,0.0,0.5,0.5,0.5,0.0
03944,0.25,0.0,0.0,0.0,0.75,0.25
03945,0.0,0.0,0.0,0.0,0.5,0.0
03946,0.0,0.0,0.5,0.0,0.0,0.0
03947,0.5,0.0,0.0,0.0,0.0,0.0
03948,0.0,0.0,0.1891891956329345,0.0270270276814699,0.0270270276814699,0.0
03949,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
03950,0.0,0.0,0.0,0.0,0.5,0.0
03951,0.0,0.0,0.0,0.0,0.0,0.5
03952,0.0,0.0,0.0,0.0,0.0,0.5
03953,0.2000000029802322,0.0,0.0,0.0,0.0,0.0
03954,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
03955,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
03956,0.0088495574891567,0.0,0.3185840845108032,0.0,0.0,0.0
03957,0.0,0.0408163256943225,0.0408163256943225,0.0204081628471612,0.0,0.0
03958,0.125,0.0,0.125,0.0,0.0,0.0
03959,0.0,0.2000000029802322,0.2000000029802322,0.0,0.2000000029802322,0.6000000238418579
03960,0.0,0.5,0.0,0.0,0.0,0.0
03961,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
03962,0.0,0.2000000029802322,0.0,0.0,0.0,0.4000000059604645
03963,0.0,0.0,0.0,0.0,0.0,0.1000000014901161
03964,0.0,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,0.3333333432674408
03965,0.25,0.25,0.0,0.0,0.5,0.75
03966,0.125,0.0,0.125,0.0,0.0,0.0
03967,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
03968,0.0,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408
03969,0.0,0.5,0.0,0.0,1.0,0.5
03970,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
03971,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
03972,0.2857142984867096,0.0,0.0,0.0,0.0,0.4285714328289032
03973,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
03974,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.0
03975,0.0,0.0089285718277096,0.0357142873108387,0.0089285718277096,0.0089285718277096,0.0
03976,0.0,0.25,0.0,0.0,0.5,0.0
03977,0.0,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408
03978,0.0,0.0,0.5,0.0,0.5,0.0
03979,0.0,0.0,0.0,0.0,0.1111111119389534,0.0
03980,0.5,0.0,0.0,0.5,0.0,0.0
03981,0.5,0.5,0.5,0.0,0.0,0.0
03982,0.0,0.0,0.5,0.0,0.0,0.0
03983,0.0,0.0,0.0,0.25,0.0,0.0
03984,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408
03985,0.125,0.0390625,0.0234375,0.0,0.0546875,0.1015625
03986,0.5,0.0,0.5,0.0,0.0,0.0
03987,1.0,0.5,0.0,0.0,0.0,0.0
03988,0.0,0.2000000029802322,0.0,0.0,0.800000011920929,0.0
03989,0.0,0.0,0.0,0.5,0.0,0.0
03990,0.0,0.0,0.0,0.2,0.0,0.0
03991,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
03992,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408
03993,0.0,0.0,0.0,0.0,0.5,0.0
03994,0.0,0.5,0.0,0.0,0.0,0.0
03995,0.0,0.5,0.0,0.0,0.0,0.0
03996,1.0,0.0,0.5,0.0,0.0,0.0
03997,0.0,0.5,0.0,0.0,0.5,0.5
03998,0.0,0.5,0.0,0.0,0.0,0.0
03999,0.0,0.0,0.0,0.25,0.0,0.0
04000,0.0291970800608396,0.0291970800608396,0.0656934306025505,0.0,0.0948905125260353,0.0510948896408081
04001,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204,0.1666666716337204
04002,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
04003,0.0,0.0,0.0,0.0,0.5,0.0
04004,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
04005,0.1666666716337204,0.0,0.0,0.0,0.0,0.3333333432674408
04006,0.0,0.5,0.0,0.0,0.5,0.0
04007,0.0,0.5,0.0,0.0,0.5,0.5
04008,1.0,0.0,0.0,0.0,0.0,0.0
04009,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
04010,0.0,0.0,0.0,0.0,0.5,0.0
04011,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
04012,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
04013,0.0341880358755588,0.0769230797886848,0.0598290599882602,0.0,0.2905983030796051,0.0940170958638191
04014,0.0,0.0,0.2000000029802322,0.0,0.2000000029802322,0.2000000029802322
04015,0.0291970800608396,0.0291970800608396,0.0656934306025505,0.0,0.0948905125260353,0.0510948896408081
04016,0.6315789222717285,0.0526315793395042,0.0263157896697521,0.0,0.0,0.0526315793395042
04017,0.0,0.0,0.0,0.0,0.1428571492433548,0.0
04018,0.0,0.0,0.2000000029802322,0.2000000029802322,0.0,0.0
04019,0.0,0.5,0.0,0.0,0.5,0.5
04020,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
04021,0.0,0.0,0.0,0.0,0.0,0.5
04022,0.5,0.0,0.0,0.0,0.0,0.0
04023,0.0,0.2000000029802322,0.4000000059604645,0.0,0.2000000029802322,0.0
04024,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
04025,0.1636363565921783,0.0,0.1000000014901161,0.0,0.0,0.0090909088030457
04026,0.5,0.0,0.0,0.0,0.5,0.0
04027,0.0,0.0,0.0,0.0,0.0,0.5
04028,0.0,0.0,0.0,0.0,0.5,0.0
04029,0.0,0.0,0.0,0.0,0.5,0.0
04030,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
04031,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
04032,0.0,0.0,0.6666666865348816,0.0,0.6666666865348816,0.0
04033,0.0,0.5,0.0,0.0,0.5,0.0
04034,0.5,0.0,0.5,0.0,0.0,0.0
04035,0.5,0.0,0.0,0.0,0.5,0.0
04036,0.0,0.0,1.0,0.0,0.0,0.0
04037,1.0,0.0,0.0,0.0,0.0,0.0
04038,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
04039,0.0341880358755588,0.0769230797886848,0.0598290599882602,0.0,0.2905983030796051,0.0940170958638191
04040,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
04041,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
04042,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04043,0.3333333432674408,0.0,0.1666666716337204,0.3333333432674408,0.0,0.0
04044,0.0,0.5,0.0,0.0,0.0,0.0
04045,0.5,0.5,0.0,0.0,0.5,0.5
04046,0.0,0.0,0.0,0.2857142984867096,0.0,0.0
04047,0.25,0.25,0.0,0.0,0.25,0.25
04048,0.0,0.0,0.0,0.5,0.0,0.0
04049,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
04050,0.1428571492433548,0.1428571492433548,0.0,0.0,0.2857142984867096,0.2857142984867096
04051,0.5,0.0,0.5,0.0,0.0,0.0
04052,0.0,0.0,0.0,0.0,0.5,0.5
04053,0.5,0.0,0.5,0.0,0.5,0.0
04054,0.1666666716337204,0.1666666716337204,0.0,0.0,0.5,0.1666666716337204
04055,0.5,0.0,0.25,0.0,0.0,0.25
04056,0.0,0.0,0.5,0.0,0.5,0.0
04057,0.25,0.0,0.0,0.0,0.0,0.0
04058,0.0,0.5,0.0,0.0,0.0,0.0
04059,0.0,0.0,0.7142857313156128,0.0,0.0,0.0
04060,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
04061,0.5,0.0,0.0,0.0,0.0,0.0
04062,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0
04063,0.4000000059604645,0.2000000029802322,0.0,0.0,0.0,0.2000000029802322
04064,0.0,0.0,0.0,0.0,0.5,0.0
04065,0.5,0.25,0.0,0.0,0.25,0.25
04066,0.5,0.0,0.0,0.0,0.5,0.5
04067,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
04068,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
04069,0.1111111119389534,0.0222222227603197,0.0444444455206394,0.0222222227603197,0.0,0.0222222227603197
04070,0.0,0.0,0.5,0.0,0.0,0.0
04071,1.0,0.5,0.0,0.0,0.0,0.0
04072,0.1666666716337204,0.0,0.0,0.0,0.0,0.0
04073,0.0,0.0,0.0,0.1428571492433548,0.0,0.0
04074,0.25,0.0,0.0,0.0,0.0,0.0
04075,0.5,0.0,0.5,0.0,0.0,0.0
04076,0.25,0.25,0.25,0.0,0.5,0.0
04077,0.0,0.5,0.5,0.0,0.5,0.0
04078,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.0,0.2000000029802322,0.0
04079,0.0,0.6000000238418579,0.0,0.0,0.0,0.4000000059604645
04080,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
04081,0.5,0.5,0.5,0.0,0.0,0.0
04082,0.0818181782960891,0.0090909088030457,0.0454545468091964,0.0090909088030457,0.0181818176060915,0.1545454561710357
04083,0.0,0.0,0.5,0.0,0.5,0.0
04084,0.5,0.0,0.5,0.0,0.0,0.0
04085,0.2432432472705841,0.0810810774564743,0.0,0.0,0.4054054021835327,0.4594594538211822
04086,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
04087,0.1666666716337204,0.0,0.0,0.0,0.0,0.0
04088,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04089,0.5,0.0,0.0,0.0,0.0,0.0
04090,0.0,0.5,0.0,0.0,0.0,1.0
04091,0.0,0.0091743115335702,0.0183486230671405,0.0091743115335702,0.0,0.0
04092,0.0,0.0,0.0,0.0948275849223136,0.0,0.0
04093,0.0,0.0,0.3333333432674408,0.0,0.0,0.5
04094,0.0,0.5,0.0,0.0,0.0,0.0
04095,0.0,0.0,0.0,0.5,0.0,0.0
04096,0.5,0.0,0.0,0.0,0.0,0.0
04097,0.0,0.5,0.0,0.0,0.0,0.0
04098,0.5,0.5,0.0,0.0,0.0,0.0
04099,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
04100,0.3333333432674408,0.0,0.0,0.0,0.0,0.2222222238779068
04101,0.0,0.0,0.0,0.0,0.0,0.25
04102,0.5,0.0,0.0,0.0,0.5,0.5
04103,0.0,0.0,0.0256410259753465,0.0341880358755588,0.0,0.0
04104,0.0,0.0,0.5,0.0,0.5,0.5
04105,0.5,0.5,0.0,0.0,0.0,0.0
04106,0.0080000003799796,0.0399999991059303,0.1360000073909759,0.0080000003799796,0.1599999964237213,0.0
04107,0.5,0.0,0.0,0.0,0.0,0.0
04108,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04109,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04110,0.0,0.2000000029802322,0.0,0.0,0.0,0.2000000029802322
04111,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04112,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408
04113,0.0,0.0,0.0,0.5,0.0,0.0
04114,1.0,0.5,0.0,0.0,0.0,0.0
04115,0.0,0.0,0.5,0.0,0.0,0.0
04116,0.1666666716337204,0.0,0.3333333432674408,0.0,0.0,0.0
04117,0.1428571492433548,0.0,0.0,0.0,0.0,0.2857142984867096
04118,0.5,0.0,0.0,0.0,0.0,0.5
04119,0.0,0.25,0.0,0.0,0.125,0.125
04120,0.0,0.5,0.0,0.0,0.0,0.25
04121,0.0,0.0,0.0,0.5,0.0,0.0
04122,0.0,0.0,0.5,0.0,0.0,0.0
04123,0.0,0.2000000029802322,0.0,0.0,0.0,0.0
04124,0.3333333432674408,0.0,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204
04125,0.0,0.0,0.5,0.0,0.0,0.0
04126,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
04127,0.0,0.5,0.0,0.0,0.0,0.0
04128,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
04129,0.0,0.5,0.0,0.0,0.0,0.0
04130,0.5,0.5,0.0,0.0,0.0,0.0
04131,0.0,0.0,0.0,0.0,0.0,0.5
04132,0.0,0.0,0.0,0.0,0.0,0.5
04133,0.0,0.0,0.5,0.0,0.5,0.5
04134,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
04135,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
04136,0.0,0.0,0.1395348906517028,0.0232558138668537,0.0,0.0
04137,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
04138,0.5,0.0,0.0,0.0,0.0,0.0
04139,0.4285714328289032,0.0,0.0,0.0,0.0,0.0
04140,0.0,0.0,0.800000011920929,0.0,0.0,0.0
04141,0.25,0.0,0.0,0.0,0.0,0.0
04142,0.0,0.0,0.0,0.0,0.25,0.0
04143,0.1428571492433548,0.0,0.1428571492433548,0.0,0.0,0.0
04144,0.0,0.0,0.5,0.0,0.0,0.0
04145,0.5,0.0,0.0,0.0,0.5,0.0
04146,0.0818181782960891,0.0090909088030457,0.0454545468091964,0.0090909088030457,0.0181818176060915,0.1545454561710357
04147,0.0,0.0,0.0,0.1428571492433548,0.0,0.0
04148,0.25,0.0,0.0,0.0,0.5,0.0
04149,0.5,0.0,0.0,0.0,0.0,0.0
04150,0.5,0.0,0.0,0.0,0.0,0.0
04151,0.0,0.3333333432674408,0.0,0.0,0.1666666716337204,0.1666666716337204
04152,0.5,0.0,0.0,0.0,0.0,0.0
04153,0.0,0.5,0.0,0.0,0.0,0.0
04154,0.125,0.0390625,0.0234375,0.0,0.0546875,0.1015625
04155,0.5,0.0,0.0,0.0,0.5,0.0
04156,0.5,0.0,0.0,0.0,0.0,0.25
04157,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
04158,0.0,0.5,0.0,0.0,0.0,0.0
04159,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04160,0.0,0.0,0.0,0.0,0.5,0.5
04161,0.0512820519506931,0.0769230797886848,0.0512820519506931,0.0,0.0,0.0256410259753465
04162,0.5,0.5,0.5,0.0,0.0,0.0
04163,0.0,0.0,0.0256410259753465,0.0341880358755588,0.0,0.0
04164,0.0,0.5,0.0,0.0,0.5,0.0
04165,0.0,0.0,0.0,0.0,0.5,0.5
04166,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
04167,0.1666666716337204,0.0,0.1111111119389534,0.0,0.0555555559694767,0.0555555559694767
04168,0.1538461595773697,0.0,0.0769230797886848,0.0,0.0769230797886848,0.0512820519506931
04169,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
04170,0.0,0.0,0.0,0.0,0.6666666865348816,0.3333333432674408
04171,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408
04172,0.0,0.0,0.5,0.0,0.0,0.0
04173,0.0,1.0,0.0,0.0,0.0,0.0
04174,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
04175,0.5,0.0,0.0,0.0,0.0,0.0
04176,1.0,0.0,0.0,0.0,0.0,0.0
04177,0.4000000059604645,0.6000000238418579,0.0,0.0,0.0,0.0
04178,0.0,0.1666666716337204,0.0,0.0,0.1666666716337204,0.3333333432674408
04179,0.0,0.25,0.0,0.0,0.25,0.0
04180,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
04181,0.6000000238418579,0.4000000059604645,0.0,0.0,0.4000000059604645,0.2000000029802322
04182,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
04183,0.0,0.0,0.0,0.0,0.0,0.5
04184,0.0,0.5,0.0,0.0,0.5,1.0
04185,0.0,0.5,0.0,0.0,0.0,0.0
04186,0.0,0.0,0.0,0.0,0.5,0.0
04187,0.0,0.5,0.0,0.0,0.0,0.5
04188,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
04189,0.0,0.5,0.0,0.0,0.0,0.5
04190,0.0,0.6666666865348816,0.0,0.0,0.3333333432674408,0.3333333432674408
04191,0.0,0.0,0.0,0.0,0.5,0.5
04192,0.0,0.0,0.0,0.0,0.1111111119389534,0.0
04193,0.1428571492433548,0.4285714328289032,0.0,0.0,0.2857142984867096,0.1428571492433548
04194,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816
04195,0.1009174287319183,0.0091743115335702,0.027522936463356,0.0,0.082568809390068,0.027522936463356
04196,0.0,0.0,0.1111111119389534,0.0,0.0,0.0
04197,0.0,0.0,0.5,0.0,0.0,0.0
04198,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
04199,0.0,0.0,0.0,0.2000000029802322,0.0,0.0
04200,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0
04201,0.0,0.0,0.5,0.0,0.0,0.0
04202,0.5,0.0,0.0,0.0,0.5,0.0
04203,0.0,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0
04204,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
04205,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
04206,0.0,0.0,0.0,0.0,0.0,0.5
04207,0.0,0.0,0.5,0.0,0.0,0.0
04208,0.0,0.5,0.0,0.5,0.5,0.0
04209,0.045045044273138,0.0180180184543132,0.0630630627274513,0.0,0.0,0.0270270276814699
04210,0.0,0.0263157896697521,0.1052631586790084,0.078947365283966,0.0526315793395042,0.1315789520740509
04211,0.0,0.0,0.1891891956329345,0.0270270276814699,0.0270270276814699,0.0
04212,0.2000000029802322,0.2000000029802322,0.0,0.0,0.2000000029802322,0.2000000029802322
04213,0.0,0.5,0.0,0.0,0.5,0.5
04214,0.5,0.0,0.0,0.0,0.5,0.0
04215,0.5,0.0,0.0,0.0,0.5,0.0
04216,0.0,0.0,0.0,0.0,0.5,0.0
04217,0.0,0.0,0.0,0.5,0.0,0.0
04218,0.5,0.0,0.0,0.0,0.0,0.5
04219,0.6666666865348816,0.0,0.0,0.0,0.3333333432674408,0.0
04220,0.0,0.0,0.25,0.0,0.0,0.0
04221,0.0,0.0,0.5,0.0,0.0,0.0
04222,0.1000000014901161,0.0,0.0,0.1000000014901161,0.0,0.0
04223,0.0366972461342811,0.1467889845371246,0.027522936463356,0.0,0.2385321110486984,0.0183486230671405
04224,0.0,0.5,0.0,0.0,0.0,0.0
04225,0.0,0.0,0.0,0.0,0.0,0.25
04226,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
04227,0.0,0.5,0.0,0.0,0.5,0.5
04228,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.0
04229,1.0,0.5,0.0,0.0,0.0,0.0
04230,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
04231,0.5,0.0,0.0,0.0,0.0,0.0
04232,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
04233,0.1538461595773697,0.0598290599882602,0.0085470089688897,0.0,0.0683760717511177,0.0256410259753465
04234,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
04235,0.0,0.0,0.25,0.0,0.0,0.0
04236,0.1666666716337204,0.0,0.1666666716337204,0.0,0.6666666865348816,0.1666666716337204
04237,0.5,0.0,0.0,0.0,0.5,0.5
04238,0.1666666716337204,0.0,0.0,0.0,0.0,0.0
04239,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
04240,0.5555555820465088,0.0833333358168602,0.0,0.0,0.1944444477558136,0.1388888955116272
04241,0.0,0.5,0.0,0.0,0.5,0.0
04242,0.5,0.5,0.5,0.0,0.0,0.0
04243,0.0,0.5,0.0,0.0,0.1666666716337204,0.1666666716337204
04244,0.0,0.0,0.0,0.0,0.25,0.0
04245,0.0,0.0,0.4000000059604645,0.0,0.0,0.0
04246,0.0,0.0,0.5,0.0,0.0,0.0
04247,0.0,0.0,0.0,0.0,0.5,0.0
04248,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
04249,0.0,0.0,0.5,0.0,0.0,0.0
04250,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
04251,0.5714285969734192,0.0,0.0,0.0,0.0,0.1428571492433548
04252,0.5,0.0,0.0,0.0,0.0,0.0
04253,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408
04254,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
04255,0.0,0.1666666716337204,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204
04256,0.4642857015132904,0.1607142835855484,0.0,0.0,0.2857142984867096,0.3392857015132904
04257,0.0,0.5,0.0,0.0,0.0,0.0
04258,0.0,1.0,0.0,0.0,1.0,1.0
04259,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
04260,0.0,0.5,0.0,0.0,0.5,0.0
04261,0.0,0.2857142984867096,0.0,0.0,0.1428571492433548,0.2857142984867096
04262,0.0,0.0,0.0,0.5,0.0,0.0
04263,0.0,0.0,0.5,0.0,0.5,0.0
04264,0.0,0.5,0.0,0.0,0.0,0.0
04265,0.0,0.5,0.0,0.0,0.0,0.0
04266,0.5,0.0,0.0,0.0,0.0,0.0
04267,0.1666666716337204,0.1666666716337204,0.0,0.0,0.3333333432674408,0.5
04268,0.5,0.5,0.5,0.0,0.0,0.0
04269,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
04270,0.0263157896697521,0.0,0.1052631586790084,0.0,0.0526315793395042,0.1052631586790084
04271,0.0,0.5,0.0,0.0,0.0,0.0
04272,0.5,0.0,0.0,0.0,0.5,0.5
04273,0.0,0.5,0.0,0.0,0.0,0.0
04274,0.0,0.2000000029802322,0.0,0.0,0.0,0.0
04275,0.0,0.0,0.0,0.0,0.0,0.5
04276,0.0,0.5,0.0,0.0,0.625,0.625
04277,0.5,0.0,0.0,0.0,0.75,0.5
04278,0.5,0.0,0.0,0.0,0.5,0.5
04279,0.0,0.5,0.5,0.0,1.0,0.0
04280,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
04281,0.0,0.0,0.0,0.0,0.5,0.5
04282,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408
04283,0.2000000029802322,0.0,0.0,0.0,0.0,0.0
04284,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
04285,0.2000000029802322,0.2000000029802322,0.0,0.0,0.2000000029802322,0.0
04286,0.0,0.0,0.5,0.0,0.0,0.0
04287,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
04288,0.5,0.0,0.5,0.0,0.5,0.5
04289,0.5,0.0,0.0,0.5,0.0,0.0
04290,0.5,0.0,0.0,0.5,0.0,0.0
04291,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
04292,0.5,0.0,0.0,0.0,0.0,0.0
04293,0.5,0.0,0.0,0.0,0.0,0.0
04294,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
04295,0.1666666716337204,0.1666666716337204,0.0,0.0,0.3333333432674408,0.5
04296,0.0,0.25,0.0,0.0,0.5,0.125
04297,0.5,0.5,0.0,0.0,1.0,0.5
04298,0.0,0.0,0.5,0.0,0.0,0.0
04299,0.25,0.0,0.0,0.0,0.0,0.0
04300,0.0,0.0,0.0,0.0,0.25,0.0
04301,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408
